id ,nom, genre 
15016;Philly's Seafood;sandwiches seafood chicken wings salad specialty food seafood markets fish & chips
15021;Moriarty's Restaurant and Irish Pub;burgers pubs bars american (traditional) nightlife chicken wings irish
15024;Butcher and Singer;american (traditional) steakhouses
15035;Spice Garden;seafood indian desserts
15047;Good Stuff Eatery;burgers american (traditional) american (new)
15068;New China;chinese
15069;Cosmis Pastries;bakeries
15070;Paddy Whacks Irish Sports Pub - Welsh Road;pubs bars american (traditional) nightlife sports bars irish pub
15089;Char Kol;korean chicken wings barbeque pop-up restaurants
15090;Frannie Nicks;bars nightlife seafood chicken wings soul food
15112;Cilantro New Mediterranean Cuisine;mediterranean
15124;McDonald's;coffee & tea burgers fast food
15126;Rich City;soup chinese dim sum
15132;Lisa's Kitchen;burgers sandwiches breakfast & brunch steakhouses comfort food
15143;Stacy's Pizza & Wings;pizza
15147;Craft Manayunk;pubs bars american (traditional) nightlife beer wine & spirits
15158;Victorias Pizza;pizza
15166;Soul of Africa Restaurant;african
15195;Kum Lin Restaurant;chinese
15204;Pho Don;vietnamese
15209;Boston Market;sandwiches american (traditional) chicken wings caterers american (new) chicken shop comfort food
15216;U Got Munchies;burgers sandwiches american (traditional) food delivery services desserts do-it-yourself food
15217;Castellino's;italian specialty food pasta shops sardinian
15229;Queen & Rook Game Cafe;bars nightlife breakfast & brunch cafes eatertainment vegan vegetarian themed cafes
15236;Irwin's;bars nightlife cocktail bars mediterranean tapas/small plates
15241;Ho's Chinese Restaurant;chinese
15242;Bluestone Lane - Philadelphia;coffee & tea breakfast & brunch cafes gluten-free
15260;Tony Luke's Beef and Beer Sports Bar;sandwiches bars nightlife sports bars cheesesteaks
15276;United Buffet;japanese seafood chinese buffets
15299;Sweet Box Cupcakes;bakeries food trucks street vendors cupcakes food delivery services food stands desserts
15301;Alimentari;italian bars nightlife wine bars beer bar
15309;Burger King;burgers fast food
15330;Cafe at the Mills;coffee & tea breakfast & brunch cafes vegan
15332;Park Avenue Banquet Hall;buffets
15333;OCF Coffee House;bakeries cafes bagels
15335;Brotherly Grub;sandwiches food trucks cafes street vendors themed cafes
15336;Taffets Bakery & Store;bakeries gluten-free
15347;Musictown Corp;korean
15383;Jean's Pizzeria & Grill;pizza
15425;Leyla;turkish
15435;Illiano Pizza Restaurant;pizza salad specialty food pasta shops
15439;Via Napoli;italian pizza
15440;Fu-Wah Mini Market;sandwiches convenience stores
15444;Predella;italian
15445;Harp & Crown;bars american (traditional) nightlife american (new) gastropubs bowling
15447;Seorabol Center City;bars nightlife sushi bars korean asian fusion cocktail bars soup barbeque
15449;Hot Potato Cafe;cafes american (new)
15453;Koreana;korean asian fusion
15455;Noon Mediterranean;greek mediterranean
15457;Tasteful Soul Food & More;soul food
15467;chili's;fast food bars american (traditional) nightlife tex-mex
15469;Aramingo's Best Pizza;fast food sandwiches italian pizza cheesesteaks
15476;Chickie's & Pete's Cafe;bars american (traditional) nightlife seafood sports bars
15496;George's Food truck;food trucks food stands
15497;Laurel;american (new) french
15509;Marabella Meatball Co.;sandwiches italian
15514;Oxtail International Cuisine and Juice Bar;caribbean
15515;Spread Bagelry;coffee & tea sandwiches bagels
15521;Wawa;coffee & tea sandwiches gas stations convenience stores
15526;Libertee Grounds;sandwiches bars nightlife salad beer bar pan asian
15530;5 n 2 Tokyo;sushi bars japanese
15532;Las Bugambilias;mexican
15536;Picanha Brazilian Steakhouse;steakhouses buffets brazilian
15560;Subway;fast food sandwiches
15563;Sto's Bar & Restaurant;bars nightlife eatertainment american (new)
15572;Renzi's Pizzeria;sandwiches italian pizza
15578;La Bella Dolce Italia;coffee & tea sandwiches ice cream & frozen yogurt italian breakfast & brunch caterers juice bars & smoothies desserts creperies gelato cafeteria
15585;Sushi Garden & Kitchen;sushi bars japanese chinese thai
15586;Fogo de Chao;steakhouses seafood brazilian
15641;Townsend;bars nightlife cocktail bars french
15677;Thai Koji Sushi;sushi bars thai desserts
15691;Kensington Quarters;american (traditional) american (new) cooking classes
15693;The Fin Surf & Turf by CDJ;seafood
15697;Logan Square Pizza & Grill;pizza
15705;Koch's Deli;sandwiches salad caterers convenience stores kosher
15711;Undrgrnd Donuts;donuts food stands
15715;Miyabi Restaurant;sushi bars japanese asian fusion thai
15749;Golden Gates;nightlife american (new) dance clubs russian
15751;McDonald's;coffee & tea burgers fast food
15754;Chipotle Mexican Grill;fast food mexican
15759;Keller Market;sandwiches
15760;Yomitori;sushi bars
15776;Tiffin;vegetarian pakistani indian food delivery services
15780;The Milk House;ice cream & frozen yogurt breakfast & brunch american (new)
15785;Tommy's Place;fast food breakfast & brunch
15789;CrepeMaker;specialty food french creperies
15793;Vagrant Coffee;coffee & tea sandwiches salad
15805;Urban Enoteca;italian bars nightlife american (new)
15820;Revolution Taco;mexican tacos
15836;Bloomsday Cafe;coffee & tea bars nightlife breakfast & brunch wine bars
15846;Iron Hill Brewery & Restaurant;american (traditional) breweries american (new) desserts
15853;Temple Rainbow;breakfast & brunch
15856;MoMos Of Tibet;asian fusion soup chinese juice bars & smoothies noodles food court dim sum himalayan/nepalese buddhist temples
15867;Tamalex  II Restaurant;sandwiches mexican
15876;Caplan Bagels;breakfast & brunch bagels
15878;Quality Taste Jamaican Restaurant;caribbean
15886;The Bistro;sandwiches breakfast & brunch
15889;Daiki Hibachi and Sushi;sushi bars japanese
15898;Interstate Drafthouse;bars american (traditional) nightlife american (new) gastropubs beer bar beer wine & spirits southern tex-mex dive bars
15899;Best In Town Pizza;pizza
15901;Meltkraft At Reading Terminal Market;sandwiches american (traditional) soup
15903;Thai 2 Go;specialty food thai ethnic food
15908;Pizzeria Stella;italian pizza
15919;Three Monkeys Cafe;pubs bars nightlife breakfast & brunch cafes american (new)
15922;Cotoletta Fitler Square;italian
15926;O'Jung's;sandwiches bars nightlife salad gastropubs dive bars
15933;4 Seasons Food Market;sandwiches convenience stores beer wine & spirits
15938;Aoi Japanese Restaurant;japanese
15944;Paul's Pizza;pizza cheesesteaks
15953;Branzino Italian Ristorante;italian breakfast & brunch desserts
15955;Aprons Soul Food Restaurant;diners breakfast & brunch soul food
15964;New Kin Chinese Restaurant;chinese
15967;NBC Sports Arena;bars nightlife american (new) sports bars beer wine & spirits
15969;Ludwig's Garten;bars nightlife german
15976;BisMillah Gyro;food trucks specialty food mediterranean street vendors halal herbs & spices
16014;Ed's Pizza House;pizza
16015;SOHO Pizza;pizza
16018;Cebu;filipino spanish basque
16027;Marabello's;pizza
16029;Aqua Asian Bistro;asian fusion salad chinese desserts
16035;Philly Sunnyside Diner;diners breakfast & brunch
16044;Ajia Restaurant & Sushi Bar;sushi bars japanese
16049;Zuzu's Kitchen;sandwiches pizza salad food delivery services
16056;Mandarin Palace;sushi bars asian fusion chinese
16057;Cochon;french
16078;La Peg;bars american (traditional) nightlife cocktail bars american (new) gastropubs french music venues tapas/small plates beer gardens brasseries
16085;Berks Street Crabs;seafood
16088;New York Gyro Truck;food trucks street vendors middle eastern
16097;Pizza City;pizza
16102;Los Potrillos Mexican Restaurant;mexican tacos
16105;Supper;american (traditional) american (new) french
16111;20th Street Pizza;pizza vegan
16120;Creme Brulee Bistro & Cafe;coffee & tea breakfast & brunch cafes french patisserie/cake shop
16124;Greg's Kitchen;sandwiches american (traditional) breakfast & brunch comfort food
16134;China House;chinese
16137;Fat Jack's BBQ;sandwiches chicken wings barbeque southern food delivery services
16149;Hibachi Shokudo;japanese ramen
16170;Pho Hoa Noodle Soup;vietnamese
16185;King's Palace;sushi bars japanese chinese
16194;Rarest;bars nightlife american (new)
16195;New Zem Zem Pizza;pizza
16200;Wawa;coffee & tea sandwiches
16201;Lucky 13 Pub;pubs bars nightlife american (new)
16204;Sueno;bars nightlife cocktail bars mexican
16206;Bridget Foy's;bars american (traditional) nightlife breakfast & brunch
16216;Sardi's Pollo A La Brasa;sandwiches chicken shop latin american peruvian
16218;Coos Sports Bar;bars nightlife american (new) sports bars
16220;City View Pizza;sandwiches pizza cheesesteaks
16241;Tir na nOg Irish Pub;pubs bars nightlife american (new) irish irish pub
16253;Sonny's Famous Steaks;burgers sandwiches american (traditional) comfort food local flavor cheesesteaks
16257;Subway;fast food sandwiches pizza salad
16258;The Juice Room;coffee & tea sandwiches ice cream & frozen yogurt cafes soup juice bars & smoothies books mags
16261;Le Bar Lyonnais;bars nightlife french
16267;Jackass Burrito;mexican
16275;Little Sicily Pizza;italian pizza
16279;Mission Taqueria;pubs bars nightlife mexican beer wine & spirits tex-mex
16282;Gaja Gaja;sushi bars japanese korean
16283;Valley Green Inn;american (traditional) seafood american (new)
16294;Jimmy's Timeout Sports Pub;sandwiches pubs bars american (traditional) nightlife chicken wings sports bars
16308;Seiko Japanese Restaurant;sushi bars japanese
16310;Shanghai Dimsum;chinese dim sum
16347;Dunkin';coffee & tea donuts
16356;Cafe Spice;pakistani indian
16362;Jordan Johnson's Gourmet Seafood;seafood
16376;Kingyo;sushi bars japanese
16378;Bomb Bomb;italian barbeque
16392;The Shake Seafood;seafood
16408;Dunkin';coffee & tea donuts
16414;Isabella Pizza;burgers italian breakfast & brunch pizza
16415;Best China Inn;chinese
16418;Crisp Kitchen;fast food ice cream & frozen yogurt salad chinese
16421;Village Pizza;pizza
16445;El Soto Deli & Grocery;sandwiches
16449;Country Club Diner;bakeries american (traditional) diners breakfast & brunch
16456;Flaming Grill & Fusion Buffet;seafood chinese buffets cantonese
16463;Artesano Cafe;coffee & tea cafes coffee roasteries
16468;Super Fratelli's Pizza;italian pizza
16479;Marianna's Pizzeria;sandwiches pizza specialty food pasta shops
16490;Get Happy Pub;pubs bars nightlife american (new)
16491;Toll Man Joe's;bars nightlife chicken wings sports bars music venues
16507;Classic Cake Bakery & Cafe;bakeries cafes desserts
16508;Shop Mark Supermarket;seafood specialty food food delivery services meat shops
16512;NY Bagel Cafe & Deli;coffee & tea bagels internet cafes
16519;1st NE International Market;cafes chinese cantonese
16521;2nd State Lounge;bars nightlife pizza lounges
16524;Wynnefield Pizza;pizza
16543;Hong Restaurant;korean
16552;A & J Seafood;seafood chicken shop fish & chips
16561;Zahav;bars nightlife specialty food ethnic food vegetarian middle eastern israeli
16568;Germantown Garden;bars american (traditional) nightlife breakfast & brunch cocktail bars lounges
16580;Reggae Reggae Vibes;caribbean cheesesteaks
16581;Red Sky;bars nightlife american (new) lounges dance clubs
16583;HNT Chicken;chicken wings chicken shop
16590;Philly Pretzel Factory;bakeries hot dogs pretzels
16596;Five Guys;burgers fast food american (new)
16604;El Rey;bars nightlife breakfast & brunch lounges mexican tex-mex
16617;Nick's Roast Beef;sandwiches bars american (traditional) nightlife sports bars
16625;International Smokeless BBQ;vietnamese korean asian fusion barbeque
16629;Logan Square Cafe;breakfast & brunch cafes caterers
16633;Unity Taqueria;mexican tex-mex tacos
16640;Paul;breakfast & brunch american (new)
16677;Hong Kong Deli;breakfast & brunch
16682;Loco Pez;bars nightlife mexican tacos
16698;NO.1 China;chinese
16709;Phileo Yogurt;ice cream & frozen yogurt
16712;The Breakfast Boutique;breakfast & brunch
16722;Tin Can Bar;bars nightlife cocktail bars barbeque tiki bars
16727;Alma Del Mar;coffee & tea sandwiches breakfast & brunch seafood salad mexican comfort food fish & chips
16736;Lickety Split;bars nightlife pizza
16739;Szechuan Four Rivers;chinese
16755;Tasteful Sensations Seafood & Soul Food;seafood soul food
16757;Street Side;vietnamese
16776;El Guaco Loco;food trucks mexican
16796;Cantina Laredo;bars nightlife breakfast & brunch wine bars mexican
16797;Brasil's Nightclub;bars nightlife dance clubs
16821;Dottie's Donuts;cafes vegan donuts
16823;Philly Pretzel Factory;bakeries hot dogs specialty food pretzels
16834;Francesco Steaks;pizza cheesesteaks
16850;M Restaurant;italian bars nightlife american (new) desserts argentine
16852;The Farmacy;breakfast & brunch american (new) comfort food
16860;Jack Duggan's Pub;sandwiches pubs bars nightlife irish
16890;El Provocon;spanish
16902;Gourmay Diner;sandwiches diners cheesesteaks
16926;Macaroni's Restaurant;italian nightlife pizza beer gardens
16927;Don Chucho;mexican
16938;Gleaner's Cafe;coffee & tea breakfast & brunch vegan
16954;Slice;italian pizza
16969;LeBus Cafe;cafes local flavor
16972;Atlantic Pizza;diners breakfast & brunch pizza
16979;Fork & Barrel;gastropubs
16981;Mr Wish - South Philly;bubble tea coffee & tea taiwanese
16988;The Pickled Heron;french
16998;Keating's Rope & Anchor;bars american (traditional) nightlife seafood
16999;Stock Rittenhouse;coffee & tea sandwiches vietnamese soup american (new) thai noodles
17004;Azaad Foods;indian
17006;Salam Cafe and Market;specialty food mediterranean ethiopian
17014;Great Taste Chinese Food;chinese
17028;Halal Fusion Chinese Restaurant;chinese halal
17035;Food Point Deli;sandwiches convenience stores
17049;Dunkin';coffee & tea donuts
17060;La Mamiringa Restaurant;caribbean spanish
17063;Mama's Vegetarian;comfort food vegetarian middle eastern kosher
17069;Rocket Burger;burgers hot dogs cheesesteaks
17073;Wawa;coffee & tea sandwiches convenience stores
17088;Philly Pretzel Factory;bakeries fast food hot dogs pretzels
17112;Geechee Girl Rice Cafe;american (new) southern
17122;Pat's Pizza Express;italian pizza salad specialty food pasta shops cheesesteaks
17133;Nan Restaurant;french thai
17148;Checkers;burgers fast food american (traditional)
17151;DOHO Taqueria;asian fusion mexican vegan tacos
17157;Wacky Zaki's;burgers american (traditional) pizza chicken wings
17165;Jim's Steaks;burgers sandwiches steakhouses salad cheesesteaks
17168;Andy's Chicken;korean asian fusion chicken wings
17182;Samwich;sandwiches
17190;Toast;coffee & tea breakfast & brunch cafes american (new)
17197;Chat On Chew;soul food
17203;Wawa;coffee & tea sandwiches
17242;Meze Cafe;specialty food ethnic food middle eastern turkish
17261;Union Taco;mexican
17262;Kei Sushi Restaurant;sushi bars
17274;Ratchada Thai & Laos Cuisine;asian fusion thai laotian
17275;Lou & Choo's Lounge;bars nightlife seafood lounges mexican dive bars
17278;Beijing Garden;chinese
17286;Tap Room On 19th;pubs bars nightlife american (new) gastropubs comfort food
17287;DaFranco Pizzeria;italian pizza
17288;Byrne's Tavern;american (traditional) chicken wings irish
17291;A.Cafe AKA Cafe;american (new)
17303;Fountain Restaurant;sandwiches breakfast & brunch american (new)
17324;Striped Bass;seafood
17328;Au Bon Pain;coffee & tea breakfast & brunch cafes
17331;Kanella Grill;american (traditional) greek breakfast & brunch mediterranean middle eastern falafel
17334;Palm Tree Gourmet;coffee & tea breakfast & brunch specialty food convenience stores
17335;Q BBQ & Tequila;bars nightlife barbeque
17354;Jin Wei;chinese
17356;Liberty Deli;caterers
17365;Teppanyaki Grill & Supreme Buffet;american (traditional) seafood buffets
17380;Old Nelson Food Company;convenience stores
17385;Marino Bros. Cheesesteaks;cheesesteaks
17390;Terra;american (new)
17403;Harvest Seasonal Grill & Wine Bar - Philadelphia;bars nightlife breakfast & brunch wine bars american (new) vegetarian
17411;Blue Belly BBQ;barbeque
17417;The Adobe Cafe;mexican vegan
17444;Konak;turkish
17459;ShopRite of Morrell Plaza;bakeries
17461;Warmdaddy's;breakfast & brunch salad southern soul food
17469;Gran Caffe L'Aquila;coffee & tea bakeries italian gelato
17471;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings
17474;The Little Sicilian Food Truck;italian food trucks pizza caterers sicilian
17476;Panda Garden Chinese Restaurant;chinese
17491;Lolita;mexican
17503;Tampopo;sushi bars japanese korean
17505;Mr Pizza;pizza
17507;Domino's Pizza;sandwiches italian pizza chicken wings
17509;Prince Of Pizza & Falafel;pizza chicken wings mediterranean cheesesteaks falafel
17514;Tony Lukes Casa De Pasta;italian
17537;Lacroix Restaurant at The Rittenhouse;breakfast & brunch asian fusion american (new) french brazilian
17541;Sushi Kingdom;japanese
17547;Corfu Pizza;burgers pizza wraps
17549;National Mechanics;pubs bars american (traditional) nightlife breakfast & brunch american (new) beer wine & spirits dance clubs
17551;Evergreen Deli;convenience stores
17553;Sushi Poke;sushi bars japanese
17561;Cosi;coffee & tea sandwiches pizza
17569;Misconduct Tavern;burgers bars american (traditional) nightlife
17572;The Foodery at Rittenhouse;sandwiches bars nightlife gastropubs beer bar beer wine & spirits
17596;Via Locusta;italian bars nightlife cocktail bars tapas/small plates
17601;Bruegger's Bagels;sandwiches breakfast & brunch bagels
17617;Penn Cafe & Pizzeria;cafes pizza
17629;Costa's Pizza & Grill;american (traditional) seafood pizza
17637;Barry's Buns;bakeries breakfast & brunch caterers desserts waffles
17638;Ban Bamboo;thai laotian
17651;Avenue Grill;american (traditional)
17652;Renzis Pizzeria;sandwiches italian steakhouses pizza chicken wings salad
17654;The Enerjuicer - Suburban Station;juice bars & smoothies acai bowls vegetarian
17673;Caffeination;coffee & tea breakfast & brunch cafes caterers bagels
17690;The Black Squirrel Pub and Haunt;pubs bars nightlife
17692;Milano Pizza & Grill;pizza
17702;Green Village;breakfast & brunch
17709;Lucky Star Asian Cuisine;asian fusion chinese thai
17710;Fresh Works of Mayfair;sandwiches
17716;Marathon Grill;american (traditional) american (new)
17725;Classic Pizza;italian pizza
17745;Umai Royal;bars nightlife sushi bars japanese asian fusion specialty food chinese thai szechuan
17750;Lyn's;sandwiches american (traditional) food trucks breakfast & brunch street vendors food stands
17755;Bronze Table;italian specialty food pasta shops
17773;Ulana's;nightlife american (new) dance clubs
17780;New Era Indian Cuisine;indian
17785;Nick's Vegan;bakeries vegan vegetarian food delivery services
17791;Popeyes Louisiana Kitchen;fast food american (traditional) chicken wings
17797;Casta Diva;italian
17799;Le Bus Bakery;bakeries sandwiches breakfast & brunch
17800;Caffe Chicco;coffee & tea fast food sandwiches american (traditional) breakfast & brunch
17812;China King;chinese
17815;Broad Street Diner;american (traditional) diners
17818;A P J Texas Weiner;burgers hot dogs
17821;Ela;bars nightlife breakfast & brunch american (new)
17822;Sammy Chon's Koagie Truck;korean street vendors
17845;Pho Viet;vietnamese
17849;Cafe Canela;fast food sandwiches american (traditional) breakfast & brunch mexican comfort food
17872;Nomad Roman Pizza;italian bars nightlife wine bars pizza
17899;Chengdu Famous Food;seafood chinese szechuan noodles
17904;Dunkin';coffee & tea breakfast & brunch bagels donuts
17919;South View Pizza;sandwiches seafood pizza salad
17923;Radicchio Cafe;italian cafes
17925;The Prime Rib;steakhouses
17927;Ristorante La Buca;italian bars nightlife wine bars seafood
17936;Bellissima Pizza;fast food pizza chicken wings caterers
17944;Germantown Style Pizza;sandwiches italian pizza
17947;Bain's Deli;burgers sandwiches
17952;Ateethi;indian
17963;Two Eagles Cafe;coffee & tea italian breakfast & brunch cafes mediterranean
17980;Robert Chiarella's Gourmet Pizzeria;sandwiches italian pizza
17987;Fiore Fine Foods;coffee & tea bakeries italian breakfast & brunch cafes pizza american (new) desserts
17988;Bricco Pizza Romana;pizza
18010;Johnny Manana's;mexican tex-mex
18034;A La Mousse;coffee & tea bakeries cafes desserts
18044;&pizza - Walnut;pizza vegan vegetarian
18054;Dunkin';coffee & tea breakfast & brunch bagels donuts
18067;IKEA;home & garden
18076;Las Vegas Lounge;bars nightlife lounges
18100;Top Taste;caribbean
18106;Potbelly Sandwich Shop;fast food sandwiches salad soup desserts
18120;Manhattan Bagel;coffee & tea sandwiches breakfast & brunch bagels
18131;Rae;american (new)
18138;Man vs Fries;fast food sandwiches mexican food delivery services pop-up restaurants
18142;Little Nonna's;italian
18152;Mari BYO;italian seafood sicilian
18159;The Institute Craft Bar & Kitchen;bars american (traditional) nightlife cocktail bars
18163;Fare;bars nightlife wine bars seafood american (new) vegan vegetarian
18167;Jakes Sandwich Board - 12th St;fast food sandwiches caterers american (new) cheesesteaks
18169;Di Bruno Bros.;coffee & tea sandwiches italian breakfast & brunch specialty food american (new) fruits & veggies seafood markets desserts meat shops cheese shops chocolatiers & shops
18185;Wingstop;chicken wings
18188;Kif's Sports Bar and Hookah Lounge;bars nightlife american (new) sports bars hookah bars
18198;Old Towne and Sannas;pizza mediterranean halal middle eastern
18206;Famous Famiglia Pizzeria;pizza
18213;Irish Pub;pubs bars nightlife irish irish pub
18218;Toyotomi Sushi Bar &  Asian Cuisine;sushi bars japanese asian fusion
18232;O-Sunnyside Breakfast;coffee & tea breakfast & brunch
18235;Hikaru Restaurant;sushi bars japanese
18246;Kabul Afghan Cuisine;soup american (new) halal desserts middle eastern kebab afghan
18255;Teas N' Mi;bubble tea sandwiches vietnamese indian
18266;Steve's Steaks;sandwiches american (traditional) cheesesteaks
18270;House of Kosher;specialty food kosher
18281;Hummus Grill;sandwiches greek salad specialty food mediterranean ethnic food vegetarian middle eastern
18288;P S & Co;coffee & tea bakeries breakfast & brunch cafes juice bars & smoothies vegan gluten-free vegetarian food delivery services
18302;Eiselen's Pastry Shoppe;bakeries
18309;Maggiano's Little Italy;italian bars nightlife pizza
18326;Romano's Meatball;sandwiches italian
18328;Woodrow's Sandwich Shop;sandwiches specialty food caterers cheesesteaks
18330;Gennaro's Pizza;pizza
18337;Tarka Restaurant;asian fusion pakistani indian food delivery services halal buffets
18343;Laser Wolf;middle eastern
18356;Louie Louie;burgers salad american (new) modern european
18367;Pete's Pizza;pizza
18386;Trolley Car Cafe;american (traditional) breakfast & brunch
18389;Mian at Rivers Casino Philadelphia;asian fusion
18397;Brunics;breakfast & brunch
18408;Verree Express Pizza;pizza
18414;Starbucks;coffee & tea
18418;SOMO Manayunk;bars nightlife breakfast & brunch american (new) tapas/small plates
18426;Blue Bear;american (new)
18432;Victory Brewing Company Philadelphia;pubs bars nightlife brewpubs breweries
18450;Key Food Pizza;american (traditional) pizza
18459;Kim's Restaurant;korean specialty food barbeque ethnic food
18474;Mama Yolanda's Italian Restaurant;italian
18475;Hatch & Coop;fast food sandwiches chicken shop
18490;Divan Turkish Kitchen;mediterranean middle eastern turkish
18492;Wajoe;korean
18496;Katie O'Donnell's;burgers pubs bars nightlife pizza irish
18502;Devon & Blakely;sandwiches breakfast & brunch soup
18504;Dunkin';coffee & tea donuts
18510;Cafe Mocha;coffee & tea sandwiches breakfast & brunch
18540;The Bourse Food Hall;food delivery services food court shopping centers
18541;Cafe Express;coffee & tea sandwiches
18553;Taj-E-India;indian
18567;A Taste O' Home;caterers american (new) caribbean
18573;Bianca Pizza & Trattoria;sandwiches italian pizza
18575;Sole Food;nightlife seafood jazz & blues
18587;Rose Petals Cafe;coffee & tea breakfast & brunch cafes
18622;The Crimson Cafe;southern soul food
18628;Ishkabibble's;burgers sandwiches seafood pizza cheesesteaks
18640;Santucci Square Pizza V;pizza
18673;McDonald's;coffee & tea burgers fast food
18674;Deborah's Kitchen;soul food
18677;Philly Pretzel Factory;bakeries hot dogs pretzels
18701;Saxbys 11th and Locust;coffee & tea sandwiches juice bars & smoothies
18706;Kayu;salad soup
18712;Station Pizza;sandwiches pizza wraps
18726;Saladworks;sandwiches american (traditional) salad soup american (new) vegetarian
18728;Brasserie Perrier;french
18734;Wingstop;chicken wings
18736;Mustard Greens Restaurant;chinese dim sum
18739;Jin House;sushi bars japanese chinese
18744;Azione;italian
18751;Tequilas Restaurant;bars nightlife mexican
18755;Montesini Pizza;italian pizza
18773;Artigiano Pizza;pizza
18799;Baba Olga's Cafe & Supper Club;coffee & tea american (traditional) nightlife cafes caterers american (new) music venues
18827;Kristina Pizza;pizza
18833;El Boom Catracho;american (traditional) chicken wings mexican latin american spanish
18840;Mace's Crossing;bars american (traditional) nightlife
18859;Booker's Restaurant and Bar;bars american (traditional) nightlife breakfast & brunch salad american (new) tapas/small plates
18863;Federal Donuts;coffee & tea chicken shop donuts
18870;Ambassador;bars nightlife cocktail bars american (new) sports bars mediterranean falafel
18892;Miracles Jamaican Restaurant and Bakery;bakeries fast food caribbean african
18905;Junior's Beef And Pork;sandwiches cheesesteaks
18912;Le Petite Bistro;cafes modern european
18916;Popi's Italian Restaurant;italian american (new)
18918;Kurry Korner;japanese asian fusion thai japanese curry
18942;Momiji Sushi & Grill;sushi bars
18943;Teri's Bar;bars nightlife diners breakfast & brunch
18955;Viet Kitchen;vietnamese
18958;New York Bagel Bakery;coffee & tea bakeries caterers bagels kosher
18978;Green Line Cafe;coffee & tea sandwiches breakfast & brunch cafes
18981;Drougie's Pizza;fast food italian pizza
18989;Youma;caterers halal african senegalese
18996;Max's Brew Bar;bars american (traditional) nightlife american (new) sports bars beer bar
19015;Starbucks;coffee & tea
19037;Kennett;pizza american (new) gastropubs beer hall
19046;Red Lobster;american (traditional) seafood
19068;Kraftwork;gastropubs
19069;Beehive Bake Shop;bakeries cafes specialty food cupcakes donuts macarons
19078;Bocci's Steakhouse & Comedy Cafe;nightlife steakhouses seafood
19084;Major Wing Lee Grocery Market;sandwiches
19087;Pizza Roma;pizza
19097;Veggie Lovers;soup chinese vegetarian
19123;Fiorella;italian specialty food pasta shops
19126;Katerina's Pizza;pizza chicken wings
19127;Soul D'lysh & Catering;american (traditional) food trucks barbeque soul food
19135;Pizzacato;italian
19142;Honey Bee Gourmet Deli;convenience stores
19149;Gianfranco Pizza Rustica;sandwiches italian pizza
19155;Right Off Main;pizza
19159;12th Street Cantina;mexican
19182;Tio Pepe Restaurant & Bar;bars nightlife seafood portuguese iberian
19195;Cavanaugh's Restaurant;burgers bars american (traditional) nightlife caterers
19196;Trolley Car Station;american (new)
19212;Spring Garden Restaurant;breakfast & brunch
19220;Rustika Pollo a La Brasa;chicken shop peruvian
19232;McDonald's;coffee & tea burgers fast food
19257;Yiro Yiro;greek salad caterers mediterranean falafel
19265;Dig;american (new)
19269;Tony's Market;sandwiches
19272;David's Mai Lai Wah;seafood chinese chicken shop
19285;Tradesman's;bars nightlife beer bar barbeque whiskey bars
19289;AmeriThai;thai
19302;Taco Loco;food trucks specialty food mexican ethnic food food stands
19323;Maoz Vegetarian;sandwiches vegetarian middle eastern
19329;La Cocina del Cafe;bubble tea coffee & tea breakfast & brunch cafes mexican latin american
19356;JL Sullivan's Speakeasy;bars nightlife sports bars lounges tapas bars
19368;Jerry's Bar;sandwiches bars american (traditional) nightlife cocktail bars american (new)
19370;Bossam Bar;japanese korean asian fusion
19382;Asia Bakery;bakeries
19415;The Sandwich Cafe;sandwiches breakfast & brunch
19418;Vernie's Soul Food;soul food
19429;Chhaya Cafe;coffee & tea sandwiches breakfast & brunch
19434;Shifty's Taco;tex-mex
19439;Slack's Hoagie Shack;sandwiches salad
19446;Bruno's;coffee & tea italian breakfast & brunch brewpubs breweries brazilian
19455;Pagano's Steaks;sandwiches specialty food ethnic food cheesesteaks
19460;Matt & Marie's;sandwiches italian
19520;Cook;home & garden
19525;Chillin Pizza;pizza
19539;Bravo Pizza & Halal Food;pizza halal
19541;Little Thai Market;thai
19546;Amazing Crab House;bars nightlife seafood sports bars southern
19554;Asian Fusion & Steak;sushi bars asian fusion chinese
19555;Subway;fast food sandwiches
19572;Win Win;coffee & tea bars nightlife cafes cocktail bars
19574;Royal Tea Truck;bubble tea food trucks specialty food ethnic food taiwanese
19584;Wrap Shack;bars american (traditional) nightlife sports bars wraps mexican tacos
19590;Montego Grill;bars nightlife chicken wings caribbean trinidadian
19598;Chix & Bowls;sandwiches american (traditional) korean asian fusion seafood chicken wings comfort food
19603;Flat Iron;bars american (traditional) nightlife sports bars beer wine & spirits
19612;La Viola Ovest;italian
19626;The Penthouse Club;pubs bars nightlife steakhouses lounges
19659;Germantown Biergarten;american (new)
19696;Cafe Mi Quang;vietnamese
19710;Fishtown Pizza;burgers pizza cheesesteaks
19752;City Winery - Philadelphia;bars american (traditional) nightlife wine bars american (new) music venues wineries
19787;Coins Restaurant and Pub;american (traditional)
19797;Il Polpo;italian mediterranean russian uzbek
19812;KFC;fast food chicken wings chicken shop
19819;Hamilton Restaurant;diners
19846;Gaetano's;sandwiches
19891;New Noodle Heaven;chinese vegetarian
19893;Museum Restaurant;american (new)
19896;East King Buffet;chinese
19898;Brooklyn Bowl - Philadelphia;american (traditional) nightlife music venues bowling
